chr	start	end	avg.rate_GCB	avg.rate_FL	avg.rate_BL
chr18	56932116	56932176	0.321618	0.545882	0.77652
chr18	56932252	56932384	0.277661	0.481855	0.700833
chr18	56933268	56933332	0.27325	0.346625	0.526833
chr18	56934576	56935028	0.169643	0.337321	0.43004
chr18	56935112	56935232	0.122632	0.400066	0.408684
chr18	56935516	56935608	0.255909	0.514773	0.694091
chr18	56935736	56936020	0.1925	0.39625	0.496574
chr18	61603944	61604212	0.0126923	0.0860096	0.237917
chr18	61616560	61617564	0.19335	0.394325	0.567717
chr18	61638156	61638344	0.26	0.299583	0.580648
chr18	61638156	61638344	0.26	0.299583	0.580648
chr18	62344924	62345336	0.677188	0.516562	0.348021
chr18	63416728	63417392	0.344375	0.490156	0.616354
chr18	63417812	63418536	0.258694	0.473778	0.759139
chr18	63418588	63419164	0.270438	0.465469	0.630104
chr18	66389084	66389544	0.163333	0.225833	0.423056
chr18	67608192	67610192	0.885417	0.769271	0.557778
chr18	67570480	67571160	0.79525	0.629125	0.3535
chr18	67645392	67646272	0.446042	0.71875	0.834236
chr18	67616504	67616544	0.181667	0.313125	0.706111
chr18	67635344	67635504	0.62	0.470089	0.289167
chr18	67553248	67553768	0.191324	0.353088	0.511275
chr18	65183508	65183856	0.0433898	0.26447	0.320918
chr18	65183508	65183856	0.0433898	0.26447	0.320918
chr18	65183876	65184860	0.0821875	0.287094	0.323042
chr18	65183876	65184860	0.0821875	0.287094	0.323042
chr18	68025088	68025472	0.174423	0.372596	0.518397
chr18	68161040	68162448	0.724167	0.588889	0.382778
chr18	69943696	69946480	0.699821	0.596429	0.383512
chr18	70359392	70359488	0.394687	0.564844	0.828542
chr18	70341832	70342456	0.2925	0.3795	0.641167
chr18	70497408	70497496	0.346389	0.523611	0.576852
chr18	67067460	67067928	0.113038	0.379	0.430269
chr18	67067936	67068472	0.15621	0.482782	0.693132
chr18	67068472	67069160	0.156837	0.411416	0.598257
chr18	67069168	67070276	0.206395	0.390959	0.468624
chr18	71202128	71202760	0.68	0.453611	0.370278
chr18	70535784	70537280	0.187315	0.475571	0.67607
chr18	70535784	70537280	0.187315	0.475571	0.67607
chr18	70533760	70534112	0.208	0.433	0.516389
chr18	70534160	70535096	0.171591	0.46026	0.668377
chr18	70534160	70535096	0.171591	0.46026	0.668377
chr18	71672912	71673648	0.3305	0.71675	0.573583
chr18	71750328	71750840	0.7881	0.4249	0.4689
chr18	71931360	71931776	0.220667	0.372417	0.512778
chr18	71954584	71955912	0.908958	0.823958	0.464375
chr18	72390928	72391376	0.348611	0.471944	0.6325
chr18	72507992	72509424	0.595278	0.629028	0.239907
chr18	72654424	72654736	0.173125	0.273542	0.440625
chr18	70208704	70209504	0.123818	0.288277	0.559133
chr18	70209512	70210640	0.0825	0.15727	0.436831
chr18	70210664	70210912	0.117895	0.214934	0.613509
chr18	70210912	70211536	0.0788587	0.15	0.439529
chr18	72177208	72177448	0.66725	0.593625	0.17825
chr18	72916928	72917048	0.3625	0.54875	0.621528
chr18	72917152	72917200	0.392222	0.620833	0.756111
chr18	73167448	73167920	0.147568	0.453463	0.628637
chr18	73168320	73168608	0.222344	0.377656	0.481198
chr18	72123856	72123960	0.0755882	0.320515	0.419314
chr18	72124112	72124176	0.105781	0.402813	0.53099
chr18	72124272	72124928	0.100896	0.371887	0.353129
chr18	74123104	74123368	0.308571	0.340893	0.770714
chr18	74229504	74230480	0.741591	0.673068	0.34197
chr18	74198528	74200432	0.756042	0.664375	0.418333
chr18	74211040	74211624	0.816591	0.688068	0.104091
chr18	71958272	71958728	0.255093	0.501667	0.770494
chr18	71958736	71958904	0.0108721	0.0365988	0.257791
chr18	71959688	71959816	0.0181818	0.0608523	0.25322
chr18	74061376	74061432	0.245	0.256875	0.522639
chr18	73866896	73867320	0.598125	0.425	0.245729
chr18	74499880	74500048	0.212188	0.388438	0.579583
chr18	73627872	73628064	0.303854	0.51224	0.555868
chr18	73628088	73628576	0.282521	0.494038	0.70661
chr18	74640000	74640944	0.177692	0.442404	0.790897
chr18	74644472	74644768	0.619792	0.734583	0.871597
chr18	74452392	74452672	0.0855	0.138625	0.3625
chr18	74678432	74678680	0.799063	0.614219	0.446875
chr18	74650512	74650968	0.4403	0.59395	0.8577
chr18	74756544	74757000	0.80675	0.64025	0.220083
chr18	72779400	72779672	0.46525	0.832625	0.7435
chr18	74784400	74784920	0.318636	0.580341	0.768939
chr18	74785776	74786296	0.426944	0.497222	0.748056
chr18	74208592	74209360	0.812955	0.775227	0.271288
chr18	74208592	74209360	0.812955	0.775227	0.271288
chr18	74851912	74852648	0.404722	0.617083	0.666667
chr18	74868304	74868600	0.774	0.65725	0.307333
chr18	74810512	74810832	0.4595	0.559938	0.15675
chr18	74811120	74811296	0.820909	0.73875	0.253106
chr18	74811968	74812768	0.545385	0.458462	0.225577
chr18	74700416	74700688	0.465	0.530139	0.789815
chr18	74701120	74701272	0.278636	0.496023	0.783258
chr18	74701280	74701496	0.128	0.314083	0.3775
chr18	74701584	74701784	0.656204	0.753796	0.9025
chr18	74832056	74832144	0.900833	0.682396	0.549514
chr18	74832168	74832280	0.562969	0.450391	0.0970833
chr18	74832424	74832672	0.85475	0.7455	0.484833
chr18	74672640	74672792	0.852667	0.518833	0.412889
chr18	74778904	74779368	0.19375	0.229375	0.642812
chr18	74781400	74781928	0.4325	0.505833	0.830222
chr18	74782184	74782656	0.0656818	0.293068	0.420379
chr18	74979496	74980144	0.623333	0.533194	0.256204
chr18	74800920	74801696	0.808333	0.643869	0.41127
chr18	74802016	74802176	0.742187	0.44125	0.083125
chr18	74802840	74803520	0.892813	0.781094	0.543542
chr18	74095800	74096088	0.408333	0.54875	0.69787
chr18	74098824	74099184	0.259722	0.446667	0.560185
chr18	74101536	74102112	0.245227	0.538409	0.658144
chr18	74881032	74881328	0.650909	0.533409	0.314545
chr18	74689392	74690464	0.813981	0.593333	0.340185
chr18	74691960	74692408	0.869352	0.465787	0.320494
chr18	74691960	74692408	0.869352	0.465787	0.320494
chr18	75383528	75383752	0.281944	0.485208	0.602315
chr18	75860184	75860384	0.499375	0.647656	0.741354
chr18	74423368	74423728	0.70725	0.546375	0.388333
chr18	74714144	74714312	0.711667	0.473333	0.303194
chr18	76259912	76260064	0.707727	0.544432	0.412273
chr18	74531536	74532488	0.320625	0.485937	0.803333
chr18	74536112	74536488	0.7825	0.707375	0.44775
chr18	76167168	76167328	0.289167	0.435139	0.5725
chr18	76557256	76557296	0.739688	0.622656	0.401667
chr18	76574488	76574680	0.349545	0.48767	0.649621
chr18	76745416	76745456	0.521429	0.704821	0.775833
chr18	74960992	74961200	0.250375	0.406937	0.55775
chr18	74961240	74961808	0.154643	0.434167	0.645926
chr18	74961928	74962224	0.154139	0.484631	0.673538
chr18	74962240	74962288	0.073	0.351125	0.354083
chr18	74962312	74962984	0.162368	0.467522	0.67152
chr18	74963104	74963608	0.188793	0.440927	0.637744
chr18	74963720	74963800	0.273571	0.473571	0.644643
chr18	74963936	74964344	0.422656	0.570703	0.645365
chr18	77013048	77013416	0.603625	0.791438	0.928083
chr18	77035160	77036480	0.464844	0.672969	0.811042
chr18	77001328	77002112	0.924167	0.892738	0.52746
chr18	77005512	77006400	0.5204	0.765575	0.787983
chr18	77115880	77116088	0.440909	0.625	0.736894
chr18	77128760	77128984	0.329231	0.559904	0.617564
chr18	77062312	77062464	0.521	0.637937	0.784458
chr18	77263744	77264488	0.857	0.7294	0.341333
chr18	77185328	77185552	0.888929	0.80119	0.429683
chr18	77178680	77179272	0.825	0.777045	0.480758
chr18	77182024	77182640	0.152931	0.379181	0.494052
chr18	76481744	76482152	0.395167	0.578167	0.652028
chr18	77578368	77578624	0.717333	0.669833	0.379278
chr18	77397528	77398144	0.296658	0.541763	0.643035
chr18	77650592	77650848	0.452917	0.4525	0.749861
chr18	76732976	76733528	0.21929	0.466435	0.508911
chr18	76733832	76734224	0.291098	0.514604	0.604045
chr18	76734304	76734360	0.250938	0.491667	0.614722
chr18	76734488	76734752	0.158444	0.423361	0.484519
chr18	77386024	77386512	0.718684	0.518882	0.294452
chr18	77387272	77387432	0.745	0.548194	0.293519
chr18	77702968	77703088	0.343125	0.437292	0.657639
chr18	77285664	77285936	0.891111	0.845278	0.465463
chr18	77286256	77287888	0.903014	0.839977	0.507282
chr18	77558296	77558368	0.1275	0.402125	0.377917
chr18	77563336	77563616	0.770909	0.6275	0.303561
chr18	77266960	77267248	0.398125	0.440833	0.0540278
chr18	77268248	77269056	0.516324	0.517941	0.153971
chr18	77269696	77269856	0.859167	0.751042	0.485833
chr18	77272584	77272776	0.923519	0.883704	0.575648
chr18	77274976	77277432	0.79375	0.637268	0.101131
chr18	77277656	77278184	0.78525	0.650875	0.373
chr18	77278360	77278568	0.913864	0.777841	0.445682
chr18	77278920	77279960	0.803125	0.757634	0.421815
chr18	77802648	77803376	0.868125	0.741875	0.348229
chr18	77802648	77803376	0.868125	0.741875	0.348229
chr18	77802648	77803376	0.868125	0.741875	0.348229
chr18	77366600	77366768	0.780312	0.645	0.468646
chr18	77145992	77146104	0.589062	0.401875	0.204167
chr18	78004040	78004680	0.218289	0.401151	0.457193
chr18	78005584	78005672	0.078	0.1495	0.387417
chr18	77629504	77629592	0.693	0.643375	0.283
chr18	77938208	77938256	0.360312	0.446406	0.758021
chr18	77917808	77918024	0.399722	0.608115	0.724603
chr18	77917808	77918024	0.399722	0.608115	0.724603
chr18	77157320	77158864	0.679866	0.465	0.0766815
chr18	77161168	77161696	0.568864	0.27697	0.112273
chr18	77161760	77161920	0.487813	0.286641	0.125625
chr18	77161936	77162544	0.775991	0.409693	0.146619
chr18	77164160	77165328	0.602773	0.380605	0.10388
chr18	77537976	77538352	0.604844	0.626797	0.2025
chr18	77547896	77548752	0.191242	0.478515	0.511029
chr18	76737008	76737328	0.21845	0.466825	0.610167
chr18	76737552	76737672	0.255	0.469625	0.562583
chr18	76738448	76738792	0.179182	0.438136	0.412561
chr18	76738448	76738792	0.179182	0.438136	0.412561
chr18	76740480	76741048	0.194784	0.505506	0.515381
chr18	76740480	76741048	0.194784	0.505506	0.515381
chr18	76741064	76741712	0.180192	0.463692	0.419154
chr18	77467728	77467992	0.509318	0.58875	0.810076
chr18	77468544	77468744	0.413846	0.667019	0.801795
chr18	77190528	77190680	0.881	0.821875	0.472167
chr18	77191848	77192072	0.855	0.801354	0.472361
chr18	77192736	77193640	0.910521	0.893724	0.549028
chr18	77193760	77194840	0.871741	0.818996	0.300714
chr18	77194936	77195256	0.55	0.576771	0.13875
chr18	77197496	77198024	0.8115	0.677063	0.4885
chr18	77198368	77198680	0.673846	0.518462	0.337308
chr18	77200752	77200976	0.788553	0.692763	0.281096
chr18	77205200	77205400	0.871591	0.748523	0.425152
chr18	77213568	77214272	0.760227	0.688352	0.424508
chr18	77214760	77214992	0.905	0.753056	0.501944
chr18	77224832	77225160	0.536364	0.534659	0.234318
chr18	77227136	77227304	0.907647	0.770147	0.575294
chr18	77232216	77232800	0.931923	0.884712	0.573333
chr18	77236752	77236864	0.872	0.850875	0.538833
chr18	77237040	77238472	0.809459	0.76473	0.369279
chr18	77247320	77247680	0.850435	0.84837	0.274837
chr18	77249992	77250504	0.603167	0.57925	0.297722
chr19	259579	259950	0.8625	0.750556	0.549074
chr19	246836	247024	0.183088	0.273235	0.505833
chr19	479967	480112	0.463056	0.613056	0.777593
chr19	441187	441258	0.333611	0.574861	0.684722
chr19	345310	345454	0.519722	0.691597	0.744167
chr19	383919	384631	0.265909	0.501185	0.5454
chr19	460147	460854	0.100943	0.396745	0.465708
chr19	460859	461228	0.0964103	0.417596	0.348077
chr19	461769	461874	0.0883333	0.303889	0.353426
chr19	462087	462152	0.0879545	0.433523	0.435455
chr19	817418	817784	0.613077	0.485673	0.285705
chr19	821698	822175	0.117619	0.353274	0.350635
chr19	875441	875662	0.790139	0.682639	0.166111
chr19	861750	862080	0.421016	0.636563	0.720286
chr19	406187	406239	0.195227	0.306705	0.448939
chr19	474608	474693	0.38	0.523929	0.697857
chr19	475078	475163	0.573889	0.409028	0.205185
chr19	898430	899247	0.552847	0.425764	0.122292
chr19	899804	900003	0.676667	0.40375	0.351111
chr19	976487	977067	0.758833	0.655583	0.4585
chr19	974582	974722	0.645536	0.501429	0.32125
chr19	1030408	1031051	0.690185	0.442824	0.325864
chr19	1032623	1032839	0.846833	0.76625	0.446889
chr19	1050045	1050280	0.786818	0.639318	0.280227
chr19	853180	853365	0.323889	0.531181	0.623218
chr19	1058071	1058263	0.673056	0.466944	0.269259
chr19	279534	279955	0.698409	0.561364	0.391894
chr19	286194	286898	0.743611	0.520139	0.33713
chr19	290818	291023	0.0460714	0.282679	0.440238
chr19	291038	291096	0.0452778	0.211667	0.304167
chr19	291110	291240	0.189766	0.452539	0.691927
chr19	291245	292022	0.338487	0.556053	0.615088
chr19	493596	493685	0.439722	0.646389	0.719074
chr19	493596	493685	0.439722	0.646389	0.719074
chr19	496218	496249	0.359444	0.549028	0.645185
chr19	496218	496249	0.359444	0.549028	0.645185
chr19	1024096	1024466	0.651406	0.632266	0.322656
chr19	1256820	1257170	0.88367	0.796809	0.567695
chr19	502060	502121	0.744722	0.672083	0.376574
chr19	502060	502121	0.744722	0.672083	0.376574
chr19	1039059	1039597	0.514048	0.409821	0.108889
chr19	1039059	1039597	0.514048	0.409821	0.108889
chr19	1039059	1039597	0.514048	0.409821	0.108889
chr19	1041917	1041964	0.859545	0.661136	0.397273
chr19	1042174	1042297	0.758611	0.598889	0.398426
chr19	1043638	1044096	0.789808	0.609615	0.441987
chr19	1346359	1346518	0.799286	0.668482	0.490476
chr19	1349174	1349428	0.701333	0.628583	0.356056
chr19	1523846	1523918	0.179286	0.513214	0.440952
chr19	1524102	1524202	0.152187	0.533438	0.467917
chr19	1524225	1524450	0.195714	0.510692	0.664435
chr19	1363110	1363598	0.333971	0.647463	0.564069
chr19	1664773	1665151	0.805833	0.723854	0.359861
chr19	1665895	1666367	0.492105	0.450789	0.118421
chr19	1666541	1666815	0.7195	0.603667	0.347611
chr19	1667277	1667604	0.493281	0.430078	0.0726042
chr19	1613608	1613941	0.87875	0.822813	0.513542
chr19	1614636	1614965	0.896667	0.804722	0.543426
chr19	1617252	1617471	0.654722	0.705556	0.344167
chr19	1617252	1617471	0.654722	0.705556	0.344167
chr19	1622182	1623075	0.805481	0.77851	0.423846
chr19	1624635	1624822	0.666979	0.575781	0.349063
chr19	1264409	1264531	0.508611	0.577222	0.214352
chr19	1597432	1597651	0.599	0.71875	0.287333
chr19	1597432	1597651	0.599	0.71875	0.287333
chr19	1607174	1607643	0.79175	0.74175	0.247958
chr19	1607791	1608038	0.644167	0.5525	0.11287
chr19	1609523	1612243	0.775877	0.701469	0.356082
chr19	1593744	1593944	0.793611	0.601389	0.264907
chr19	1593744	1593944	0.793611	0.601389	0.264907
chr19	1595864	1596596	0.775694	0.851944	0.359444
chr19	1765630	1765687	0.243167	0.476417	0.489944
chr19	1718969	1719085	0.188929	0.475	0.481548
chr19	1797265	1797350	0.758182	0.605455	0.314242
chr19	1804169	1804326	0.78	0.635694	0.393611
chr19	1805384	1805931	0.736111	0.660556	0.351204
chr19	1807819	1808213	0.677125	0.5425	0.361958
chr19	1775160	1775487	0.302588	0.499978	0.645731
chr19	1967496	1967626	0.649444	0.533611	0.322685
chr19	2031519	2031712	0.8445	0.727917	0.470556
chr19	2031519	2031712	0.8445	0.727917	0.470556
chr19	1749197	1749248	0.139091	0.395909	0.399848
chr19	1749386	1749434	0.128026	0.394934	0.434649
chr19	590999	591067	0.164583	0.44125	0.467986
chr19	590999	591067	0.164583	0.44125	0.467986
chr19	1099479	1100235	0.339444	0.369306	0.599815
chr19	1126306	1126669	0.456912	0.511066	0.691324
chr19	1133354	1133915	0.183276	0.300603	0.420718
chr19	1882108	1882327	0.775667	0.435167	0.3055
chr19	1882785	1883383	0.679773	0.406288	0.116591
chr19	1886929	1887300	0.748571	0.696161	0.354048
chr19	1892954	1893326	0.761625	0.686937	0.408
chr19	1894848	1895033	0.738333	0.6625	0.424352
chr19	677692	677941	0.464079	0.320921	0.108947
chr19	686925	687029	0.701944	0.592778	0.376574
chr19	2110928	2111152	0.783667	0.6085	0.470167
chr19	2113909	2114292	0.598182	0.73	0.871667
chr19	1629864	1630358	0.678049	0.736037	0.307561
chr19	1640644	1640969	0.854412	0.825294	0.515735
chr19	1649660	1650264	0.4013	0.5157	0.0706333
chr19	1654207	1654487	0.821389	0.773472	0.464815
chr19	1659436	1659830	0.8325	0.774861	0.373426
chr19	2135783	2135991	0.848333	0.795833	0.504259
chr19	791408	792710	0.71275	0.585	0.394667
chr19	1992817	1993087	0.824423	0.733077	0.393077
chr19	1996708	1997282	0.431389	0.544583	0.700463
chr19	2249289	2250013	0.712805	0.606677	0.322602
chr19	2249289	2250013	0.712805	0.606677	0.322602
chr19	2249289	2250013	0.712805	0.606677	0.322602
chr19	2251860	2252082	0.213222	0.476972	0.442074
chr19	2529507	2529858	0.6025	0.640833	0.851944
chr19	2041167	2041453	0.3475	0.455208	0.700139
chr19	2047415	2047607	0.135577	0.217596	0.592244
chr19	2058433	2058605	0.6625	0.645556	0.255556
chr19	2059881	2060276	0.787812	0.55375	0.463333
chr19	2063891	2064636	0.51275	0.516219	0.120437
chr19	2066757	2067199	0.751389	0.599514	0.357593
chr19	2073481	2074067	0.661974	0.650789	0.332149
chr19	2561167	2561647	0.271389	0.384167	0.563796
chr19	2595956	2595987	0.169722	0.435694	0.542593
chr19	2597842	2598249	0.179333	0.400125	0.452611
chr19	2652446	2653006	0.669423	0.504038	0.222821
chr19	1928795	1929089	0.633611	0.5225	0.253426
chr19	931150	931310	0.768056	0.715	0.441389
chr19	932194	932261	0.660556	0.521806	0.302315
chr19	935259	935404	0.673	0.65975	0.202944
chr19	938419	938846	0.568148	0.596806	0.220401
chr19	946073	946347	0.786389	0.631944	0.3675
chr19	948453	948955	0.3475	0.46725	0.601917
chr19	948960	949084	0.226731	0.486731	0.695897
chr19	949597	950631	0.349118	0.564191	0.657108
chr19	951220	951332	0.325278	0.512639	0.698611
chr19	952119	952211	0.101111	0.402361	0.391481
chr19	954079	954638	0.316406	0.533047	0.587552
chr19	954646	954848	0.108889	0.350833	0.632407
chr19	955186	955310	0.309833	0.422	0.682167
chr19	957611	957713	0.836667	0.732639	0.494259
chr19	962984	963188	0.879167	0.714444	0.508426
chr19	963297	963737	0.831875	0.641328	0.357135
chr19	963996	964234	0.854722	0.779861	0.448056
chr19	2645942	2646150	0.793333	0.601806	0.411389
chr19	2384411	2384489	0.507222	0.475417	0.746204
chr19	2385351	2385434	0.410208	0.511042	0.736944
chr19	2399224	2399570	0.694722	0.638333	0.364352
chr19	2401038	2401431	0.728056	0.662153	0.324907
chr19	2748492	2749024	0.810625	0.675625	0.415972
chr19	1064084	1064677	0.776447	0.704079	0.453289
chr19	1064084	1064677	0.776447	0.704079	0.453289
chr19	1065448	1065729	0.695833	0.533194	0.254815
chr19	1065448	1065729	0.695833	0.533194	0.254815
chr19	1066159	1066615	0.589265	0.482574	0.247304
chr19	1073679	1073910	0.765833	0.634722	0.409259
chr19	1084565	1084835	0.672778	0.482847	0.21287
chr19	1088697	1088806	0.741389	0.562361	0.413426
chr19	1089223	1089459	0.838125	0.747054	0.524375
chr19	1089460	1089577	0.778333	0.665938	0.394028
chr19	1090129	1090350	0.633269	0.428269	0.162628
chr19	2092924	2093455	0.2975	0.532455	0.58631
chr19	2098064	2098125	0.838611	0.687222	0.513426
chr19	2098064	2098125	0.838611	0.687222	0.513426
chr19	2545367	2545444	0.537308	0.533654	0.867692
chr19	2827916	2828024	0.218611	0.457778	0.614074
chr19	2784734	2784935	0.734444	0.460417	0.386204
chr19	2784734	2784935	0.734444	0.460417	0.386204
chr19	3000764	3001185	0.758333	0.582361	0.39537
chr19	2902397	2902889	0.8325	0.74	0.525833
chr19	1411052	1411278	0.721944	0.653889	0.353611
chr19	1414892	1415055	0.681786	0.581875	0.269464
chr19	3155498	3155673	0.537222	0.55	0.815741
chr19	3155498	3155673	0.537222	0.55	0.815741
chr19	3225615	3225665	0.240556	0.374028	0.556389
chr19	2256469	2256753	0.745234	0.388438	0.288151
chr19	2257073	2257227	0.861111	0.531806	0.513333
chr19	2257607	2257814	0.801562	0.478828	0.359271
chr19	2263465	2263720	0.77	0.711518	0.383929
chr19	2280951	2281070	0.666944	0.5275	0.28463
chr19	2285751	2286125	0.705833	0.489444	0.323889
chr19	2165970	2166198	0.422292	0.695104	0.689583
chr19	2178541	2178800	0.711818	0.782273	0.389773
chr19	2185154	2185386	0.557321	0.762946	0.846488
chr19	2188442	2188738	0.765278	0.7925	0.408611
chr19	2770138	2770553	0.451136	0.652898	0.687045
